CellID,CellStage,class,CellProtocol
x1_S5c_b1.bcDVPG,5.0,ph,x1
x1_S5c_b1.bcCCUT,5.0,sst_hhex,x1
x1_S5c_b1.bcIDDE,5.0,ec,x1
x1_S5c_b1.bcGOTW,5.0,exo,x1
x1_S5c_b1.bcCFBJ,5.0,exo,x1
x1_S5c_b1.bcEBYO,5.0,exo,x1
x1_S5c_b1.bcANYQ,5.0,ec,x1
x1_S5c_b1.bcEBIG,5.0,ec,x1
x1_S5c_b1.bcIFJY,5.0,ph,x1
x1_S5c_b1.bcGUGN,5.0,exo,x1
x1_S5c_b1.bcCQZG,5.0,ph,x1
x1_S5c_b1.bcFQGE,5.0,scbeta,x1
x1_S5c_b1.bcBCJZ,5.0,ph,x1
x1_S5c_b1.bcEFVK,5.0,foxj1,x1
x1_S5c_b1.bcHENL,5.0,sst_hhex,x1
x1_S5c_b1.bcIEGV,5.0,ph,x1
x1_S5c_b1.bcCRGF,5.0,exo,x1
x1_S5c_b1.bcDUKF,5.0,exo,x1
x1_S5c_b1.bcCMZH,5.0,scbeta,x1
x1_S5c_b1.bcFDHV,5.0,foxj1,x1
x1_S5c_b1.bcDZDL,5.0,exo,x1
x1_S5c_b1.bcEULA,5.0,scbeta,x1
x1_S5c_b1.bcBIKC,5.0,exo,x1
x1_S5c_b1.bcFYSI,5.0,ec,x1
x1_S5c_b1.bcHFCT,5.0,exo,x1
x1_S5c_b1.bcGMJB,5.0,exo,x1
x1_S5c_b1.bcHTME,5.0,ph,x1
x1_S5c_b1.bcDEUZ,5.0,ph__pre,x1
x1_S5c_b1.bcDFHE,5.0,ph__pre,x1
x1_S5c_b1.bcAGNE,5.0,ph__pre,x1
x1_S5c_b1.bcDJLW,5.0,ph,x1
x1_S5c_b1.bcDDZV,5.0,exo,x1
x1_S5c_b1.bcBNXE,5.0,ph,x1
x1_S5c_b1.bcCDMY,5.0,ph,x1
x1_S5c_b1.bcGKSD,5.0,sst_hhex,x1
x1_S5c_b1.bcDSUM,5.0,exo,x1
x1_S5c_b1.bcDNQS,5.0,ph,x1
x1_S5c_b1.bcHHYX,5.0,ec,x1
x1_S5c_b1.bcBSTK,5.0,ph,x1
x1_S5c_b1.bcDMEC,5.0,exo,x1
x1_S5c_b1.bcHCIW,5.0,ph__pre,x1
x1_S5c_b1.bcEMAE,5.0,ph,x1
x1_S5c_b1.bcFXRP,5.0,scbeta,x1
x1_S5c_b1.bcFOIG,5.0,ec,x1
x1_S5c_b1.bcBDYX,5.0,ph__pre,x1
x1_S5c_b1.bcDSHF,5.0,ph,x1
x1_S5c_b1.bcDYIT,5.0,ph,x1
x1_S5c_b1.bcFSQC,5.0,sst_hhex,x1
x1_S5c_b1.bcDWHX,5.0,ec,x1
x1_S5c_b1.bcBTNS,5.0,ph,x1
x1_S5c_b1.bcAACH,5.0,scbeta,x1
x1_S5c_b1.bcGLVF,5.0,exo,x1
x1_S5c_b1.bcFTKE,5.0,ph,x1
x1_S5c_b1.bcFDEM,5.0,ec,x1
x1_S5c_b1.bcEQME,5.0,ph,x1
x1_S5c_b1.bcEPQD,5.0,ph,x1
x1_S5c_b1.bcEDVN,5.0,ph,x1
x1_S5c_b1.bcDRIC,5.0,ph__pre,x1
x1_S5c_b1.bcHNSJ,5.0,exo,x1
x1_S5c_b1.bcEOIV,5.0,foxj1,x1
x1_S5c_b1.bcIFLQ,5.0,ec,x1
x1_S5c_b1.bcHTIT,5.0,ph__pre,x1
x1_S5c_b1.bcCHTI,5.0,ph__pre,x1
x1_S5c_b1.bcEZVB,5.0,exo,x1
x1_S5c_b1.bcEJFP,5.0,ec,x1
x1_S5c_b1.bcAOAN,5.0,ph__pre,x1
x1_S5c_b1.bcHKXJ,5.0,sst_hhex,x1
x1_S5c_b1.bcBOLY,5.0,exo,x1
x1_S5c_b1.bcIETO,5.0,ec,x1
x1_S5c_b1.bcECZK,5.0,ec,x1
x1_S5c_b1.bcEPZC,5.0,ec,x1
x1_S5c_b1.bcBPDL,5.0,ph,x1
x1_S5c_b1.bcCCBS,5.0,scbeta,x1
x1_S5c_b1.bcFBNX,5.0,exo,x1
x1_S5c_b1.bcDTSC,5.0,exo,x1
x1_S5c_b1.bcEELM,5.0,exo,x1
x1_S5c_b1.bcCSWJ,5.0,ph,x1
x1_S5c_b1.bcBOXL,5.0,ph,x1
x1_S5c_b1.bcCHDV,5.0,exo,x1
x1_S5c_b1.bcHIMA,5.0,ph,x1
x1_S5c_b1.bcIAYC,5.0,foxj1,x1
x1_S5c_b1.bcFMNE,5.0,exo,x1
x1_S5c_b1.bcHHGX,5.0,ph,x1
x1_S5c_b1.bcCERB,5.0,ph,x1
x1_S5c_b1.bcGKFL,5.0,exo,x1
x1_S5c_b1.bcGNUS,5.0,ph,x1
x1_S5c_b1.bcFDBC,5.0,ph,x1
x1_S5c_b1.bcEBFY,5.0,foxj1,x1
x1_S5c_b1.bcFRGP,5.0,ph,x1
x1_S5c_b1.bcHDSI,5.0,ec,x1
x1_S5c_b1.bcGZAI,5.0,exo,x1
x1_S5c_b1.bcDKFI,5.0,ph,x1
x1_S5c_b1.bcAGPJ,5.0,ph,x1
x1_S5c_b1.bcAEIH,5.0,scbeta,x1
x1_S5c_b1.bcGKHL,5.0,ph,x1
x1_S5c_b1.bcICPP,5.0,exo,x1
x1_S5c_b1.bcENSJ,5.0,ph,x1
x1_S5c_b1.bcGYAN,5.0,exo,x1
x1_S5c_b1.bcDYYZ,5.0,sst_hhex,x1
x1_S5c_b1.bcGIPY,5.0,ec,x1
x1_S5c_b1.bcFMAB,5.0,foxj1,x1
x1_S5c_b1.bcCPXX,5.0,ph__pre,x1
x1_S5c_b1.bcHXKG,5.0,ph,x1
x1_S5c_b1.bcFVVM,5.0,ph,x1
x1_S5c_b1.bcHWFE,5.0,ec,x1
x1_S5c_b1.bcBJRC,5.0,exo,x1
x1_S5c_b1.bcHZNK,5.0,ph,x1
x1_S5c_b1.bcGXSC,5.0,foxj1,x1
x1_S5c_b1.bcBFMK,5.0,exo,x1
x1_S5c_b1.bcFFCB,5.0,exo,x1
x1_S5c_b1.bcICLU,5.0,ph,x1
x1_S5c_b1.bcCHDG,5.0,ec,x1
x1_S5c_b1.bcHMNG,5.0,exo,x1
x1_S5c_b1.bcHMMC,5.0,ph,x1
x1_S5c_b1.bcBQNX,5.0,ec,x1
x1_S5c_b1.bcAFFE,5.0,ph,x1
x1_S5c_b1.bcFDGK,5.0,ph,x1
x1_S5c_b1.bcGGEV,5.0,ph,x1
x1_S5c_b1.bcGECS,5.0,scbeta,x1
x1_S5c_b1.bcHOXN,5.0,ec,x1
x1_S5c_b1.bcHCMC,5.0,scbeta,x1
x1_S5c_b1.bcEZYN,5.0,exo,x1
x1_S5c_b1.bcCEPE,5.0,ph,x1
x1_S5c_b1.bcEIQV,5.0,scbeta,x1
x1_S5c_b1.bcFKIY,5.0,ph__pre,x1
x1_S5c_b1.bcFOWE,5.0,ec,x1
x1_S5c_b1.bcDDMU,5.0,ph,x1
x1_S5c_b1.bcDFSC,5.0,ph,x1
x1_S5c_b1.bcASAK,5.0,scbeta,x1
x1_S5c_b1.bcHHFS,5.0,scbeta,x1
x1_S5c_b1.bcHUJL,5.0,ec,x1
x1_S5c_b1.bcHIMT,5.0,foxj1,x1
x1_S5c_b1.bcEDOF,5.0,scbeta,x1
x1_S5c_b1.bcATZU,5.0,ec,x1
x1_S5c_b1.bcDCHP,5.0,ph,x1
x1_S5c_b1.bcIEDO,5.0,ph__pre,x1
x1_S5c_b1.bcCNHX,5.0,ph__pre,x1
x1_S5c_b1.bcCPYK,5.0,scbeta,x1
x1_S5c_b1.bcHPQY,5.0,exo,x1
x1_S5c_b1.bcHYNK,5.0,exo,x1
x1_S5c_b1.bcHNUR,5.0,ec,x1
x1_S5c_b1.bcFEDY,5.0,ph,x1
x1_S5c_b1.bcFYVK,5.0,scbeta,x1
x1_S5c_b1.bcCTPH,5.0,ph,x1
x1_S5c_b1.bcFULT,5.0,ph__pre,x1
x1_S5c_b1.bcFPTE,5.0,ec,x1
x1_S5c_b1.bcDAYS,5.0,ec,x1
x1_S5c_b1.bcEDLM,5.0,ec,x1
x1_S5c_b1.bcAHZW,5.0,ph,x1
x1_S5c_b1.bcABWT,5.0,scbeta,x1
x1_S5c_b1.bcHJGS,5.0,exo,x1
x1_S5c_b1.bcBPFI,5.0,exo,x1
x1_S5c_b1.bcHGJM,5.0,ph,x1
x1_S5c_b1.bcFGRP,5.0,exo,x1
x1_S5c_b1.bcCQRU,5.0,ph,x1
x1_S5c_b1.bcDSGH,5.0,ec,x1
x1_S5c_b1.bcDYNN,5.0,exo,x1
x1_S5c_b1.bcIHIR,5.0,exo,x1
x1_S5c_b1.bcFZZT,5.0,ph,x1
x1_S5c_b1.bcEAVB,5.0,ec,x1
x1_S5c_b1.bcFQQT,5.0,ph,x1
x1_S5c_b1.bcIFXP,5.0,scbeta,x1
x1_S5c_b1.bcATET,5.0,ec,x1
x1_S5c_b1.bcGZAU,5.0,ph,x1
x1_S5c_b1.bcHDML,5.0,ph,x1
x1_S5c_b1.bcGEQY,5.0,exo,x1
x1_S5c_b1.bcAPZG,5.0,ph,x1
x1_S5c_b1.bcFCPJ,5.0,foxj1,x1
x1_S5c_b1.bcBYJY,5.0,ph__pre,x1
x1_S5c_b1.bcCAXI,5.0,foxj1,x1
x1_S5c_b1.bcAXXX,5.0,exo,x1
x1_S5c_b1.bcEXKX,5.0,ec,x1
x1_S5c_b1.bcGBEM,5.0,ec,x1
x1_S5c_b1.bcFHZT,5.0,ec,x1
x1_S5c_b1.bcDMIT,5.0,sst_hhex,x1
x1_S5c_b1.bcAHBC,5.0,ph__pre,x1
x1_S5c_b1.bcGHTF,5.0,exo,x1
x1_S5c_b1.bcBXIJ,5.0,ph,x1
x1_S5c_b1.bcDBBO,5.0,scbeta,x1
x1_S5c_b1.bcHZSX,5.0,ph__pre,x1
x1_S5c_b1.bcEXNC,5.0,ph,x1
x1_S5c_b1.bcBYUC,5.0,scbeta,x1
x1_S5c_b1.bcEXZF,5.0,exo,x1
x1_S5c_b1.bcDTLN,5.0,exo,x1
x1_S5c_b1.bcCVIB,5.0,ec,x1
x1_S5c_b1.bcDIOI,5.0,exo,x1
x1_S5c_b1.bcHYHW,5.0,exo,x1
x1_S5c_b1.bcGMZQ,5.0,ph,x1
x1_S5c_b1.bcFPDZ,5.0,exo,x1
x1_S5c_b1.bcFJPW,5.0,ph,x1
x1_S5c_b1.bcEHPY,5.0,ph,x1
x1_S5c_b1.bcBSRJ,5.0,scbeta,x1
x1_S5c_b1.bcEKKT,5.0,ec,x1
x1_S5c_b1.bcEQWV,5.0,exo,x1
x1_S5c_b1.bcFQIL,5.0,exo,x1
x1_S5c_b1.bcBPOE,5.0,exo,x1
x1_S5c_b1.bcFJQK,5.0,exo,x1
x1_S5c_b1.bcEYEK,5.0,exo,x1
x1_S5c_b1.bcEUWA,5.0,exo,x1
x1_S5c_b1.bcFNYV,5.0,ph,x1
x1_S5c_b1.bcEMKR,5.0,foxj1,x1
x1_S5c_b1.bcHSXQ,5.0,ec,x1
x1_S5c_b1.bcBYQE,5.0,exo,x1
x1_S5c_b1.bcHIDM,5.0,ec,x1
x1_S5c_b1.bcCPZT,5.0,ph__pre,x1
x1_S5c_b1.bcCMZS,5.0,ph__pre,x1
x1_S5c_b1.bcIBWD,5.0,ph,x1
x1_S5c_b1.bcAAGK,5.0,exo,x1
x1_S5c_b1.bcHXQA,5.0,ph,x1
x1_S5c_b1.bcCZXG,5.0,scbeta,x1
x1_S5c_b1.bcBODP,5.0,foxj1,x1
x1_S5c_b1.bcFDIL,5.0,ph,x1
x1_S5c_b1.bcFWZO,5.0,foxj1,x1
x1_S5c_b1.bcCVIE,5.0,ph,x1
x1_S5c_b1.bcBHVR,5.0,exo,x1
x1_S5c_b1.bcCJJU,5.0,ec,x1
x1_S5c_b1.bcGCCG,5.0,ec,x1
x1_S5c_b1.bcFLHA,5.0,ec,x1
x1_S5c_b1.bcDAJU,5.0,foxj1,x1
x1_S5c_b1.bcDILB,5.0,exo,x1
x1_S5c_b1.bcEHCP,5.0,ph,x1
x1_S5c_b1.bcCSGW,5.0,ph,x1
x1_S5c_b1.bcFFXG,5.0,exo,x1
x1_S5c_b1.bcGJQN,5.0,ph,x1
x1_S5c_b1.bcGDKC,5.0,foxj1,x1
x1_S5c_b1.bcDUGC,5.0,ph,x1
x1_S5c_b1.bcDWJH,5.0,exo,x1
x1_S5c_b1.bcHEAM,5.0,exo,x1
x1_S5c_b1.bcBFFK,5.0,ec,x1
x1_S5c_b1.bcGKMR,5.0,ph,x1
x1_S5c_b1.bcDDBI,5.0,scbeta,x1
x1_S5c_b1.bcEAZB,5.0,ph,x1
x1_S5c_b1.bcFLPB,5.0,exo,x1
x1_S5c_b1.bcHMTP,5.0,exo,x1
x1_S5c_b1.bcEWIU,5.0,ph,x1
x1_S5c_b1.bcFNRO,5.0,exo,x1
x1_S5c_b1.bcBDBH,5.0,ph,x1
x1_S5c_b1.bcFZPW,5.0,ph,x1
x1_S5c_b1.bcFJXY,5.0,exo,x1
x1_S5c_b1.bcBSHW,5.0,foxj1,x1
x1_S5c_b1.bcFDUF,5.0,scbeta,x1
x1_S5c_b1.bcCWLR,5.0,scbeta,x1
x1_S5c_b1.bcAOPN,5.0,ph__pre,x1
x1_S5c_b1.bcHSEW,5.0,scbeta,x1
x1_S5c_b1.bcEDZF,5.0,scbeta,x1
x1_S5c_b1.bcIBKW,5.0,exo,x1
x1_S5c_b1.bcHQRG,5.0,ph,x1
x1_S5c_b1.bcDOYP,5.0,scbeta,x1
x1_S5c_b1.bcHIXZ,5.0,exo,x1
x1_S5c_b1.bcBNMG,5.0,ph,x1
x1_S5c_b1.bcDCIT,5.0,ec,x1
x1_S5c_b1.bcFAEU,5.0,scbeta,x1
x1_S5c_b1.bcERFZ,5.0,scbeta,x1
x1_S5c_b1.bcBKAF,5.0,sst_hhex,x1
x1_S5c_b1.bcHKSZ,5.0,ec,x1
x1_S5c_b1.bcBJKB,5.0,foxj1,x1
x1_S5c_b1.bcAPIP,5.0,ph__pre,x1
x1_S5c_b1.bcIHNV,5.0,ph,x1
x1_S5c_b1.bcDYRM,5.0,ph,x1
x1_S5c_b1.bcEJFB,5.0,exo,x1
x1_S5c_b1.bcCATC,5.0,ph,x1
x1_S5c_b1.bcAOTL,5.0,ph,x1
x1_S5c_b1.bcHHWT,5.0,scbeta,x1
x1_S5c_b1.bcDAST,5.0,foxj1,x1
x1_S5c_b1.bcFNNS,5.0,ec,x1
x1_S5c_b1.bcHZTZ,5.0,ec,x1
x1_S5c_b1.bcGPGE,5.0,exo,x1
x1_S5c_b1.bcFADD,5.0,exo,x1
x1_S5c_b1.bcCMRL,5.0,scbeta,x1
x1_S5c_b1.bcDFEC,5.0,ph__pre,x1
x1_S5c_b1.bcIGKS,5.0,exo,x1
x1_S5c_b1.bcBPMP,5.0,ph,x1
x1_S5c_b1.bcHNGI,5.0,ec,x1
x1_S5c_b1.bcCGTO,5.0,ec,x1
x1_S5c_b1.bcIBSG,5.0,foxj1,x1
x1_S5c_b1.bcGRKR,5.0,scbeta,x1
x1_S5c_b1.bcFFTU,5.0,ec,x1
x1_S5c_b1.bcHAAW,5.0,scbeta,x1
x1_S5c_b1.bcGHBL,5.0,scbeta,x1
x1_S5c_b1.bcAFGU,5.0,ph,x1
x1_S5c_b1.bcFLEM,5.0,ph__pre,x1
x1_S5c_b1.bcFYAX,5.0,ph,x1
x1_S5c_b1.bcFBQF,5.0,ph,x1
x1_S5c_b1.bcHCPK,5.0,ec,x1
x1_S5c_b1.bcIDSA,5.0,ec,x1
x1_S5c_b1.bcFYXA,5.0,ph,x1
x1_S5c_b1.bcBQLR,5.0,exo,x1
x1_S5c_b1.bcEYOP,5.0,ph__pre,x1
x1_S5c_b1.bcGGSY,5.0,ec,x1
x1_S5c_b1.bcGGSB,5.0,ph,x1
x1_S5c_b1.bcEUXX,5.0,scbeta,x1
x1_S5c_b1.bcDRHG,5.0,scbeta,x1
x1_S5c_b1.bcHIWA,5.0,ph,x1
x1_S5c_b1.bcGZOL,5.0,ph__pre,x1
x1_S5c_b1.bcEJIR,5.0,exo,x1
x1_S5c_b1.bcASLE,5.0,exo,x1
x1_S5c_b1.bcCKAN,5.0,scbeta,x1
x1_S5c_b1.bcDZXY,5.0,scbeta,x1
x1_S5c_b1.bcIGXW,5.0,ph,x1
x1_S5c_b1.bcEDUK,5.0,scbeta,x1
x1_S5c_b1.bcEYGD,5.0,ph,x1
x1_S5c_b1.bcFUQD,5.0,ph__pre,x1
x1_S5c_b1.bcAMUS,5.0,ec,x1
x1_S5c_b1.bcHEAV,5.0,ph,x1
x1_S5c_b1.bcDEPV,5.0,scbeta,x1
x1_S5c_b1.bcAWRF,5.0,exo,x1
x1_S5c_b1.bcDUGQ,5.0,ec,x1
x1_S5c_b1.bcIINB,5.0,scbeta,x1
x1_S5c_b1.bcFTBO,5.0,ec,x1
x1_S5c_b1.bcATLU,5.0,exo,x1
x1_S5c_b1.bcHWAQ,5.0,exo,x1
x1_S5c_b1.bcDQJA,5.0,exo,x1
x1_S5c_b1.bcHEMU,5.0,ph,x1
x1_S5c_b1.bcDNVS,5.0,exo,x1
x1_S5c_b1.bcCVZU,5.0,ec,x1
x1_S5c_b1.bcDDBK,5.0,exo,x1
x1_S5c_b1.bcFPLS,5.0,exo,x1
x1_S5c_b1.bcGFQP,5.0,ph,x1
x1_S5c_b1.bcGFRA,5.0,ph,x1
x1_S5c_b1.bcHBPS,5.0,exo,x1
x1_S5c_b1.bcFVMI,5.0,exo,x1
x1_S5c_b1.bcDWAI,5.0,ph,x1
x1_S5c_b1.bcCHVD,5.0,exo,x1
x1_S5c_b1.bcCIFF,5.0,ec,x1
x1_S5c_b1.bcFNOP,5.0,ec,x1
x1_S5c_b1.bcCDVF,5.0,scbeta,x1
x1_S5c_b1.bcDWTS,5.0,ph,x1
x1_S5c_b1.bcBMBL,5.0,scbeta,x1
x1_S5c_b1.bcHJOU,5.0,ph,x1
x1_S5c_b1.bcFJOW,5.0,ph__pre,x1
x1_S5c_b1.bcEWLA,5.0,foxj1,x1
x1_S5c_b1.bcGUTD,5.0,ph,x1
x1_S5c_b1.bcCIYZ,5.0,ec,x1
x1_S5c_b1.bcHOHT,5.0,ph,x1
x1_S5c_b1.bcEGNE,5.0,ph,x1
x1_S5c_b1.bcGTHQ,5.0,scbeta,x1
x1_S5c_b1.bcFTPZ,5.0,scbeta,x1
x1_S5c_b1.bcDNRS,5.0,scbeta,x1
x1_S5c_b1.bcASGX,5.0,ph,x1
x1_S5c_b1.bcEADI,5.0,ec,x1
x1_S5c_b1.bcGKVT,5.0,ph,x1
x1_S5c_b1.bcBFZM,5.0,exo,x1
x1_S5c_b1.bcBMKD,5.0,exo,x1
x1_S5c_b1.bcCGAW,5.0,ph,x1
x1_S5c_b1.bcERUP,5.0,ec,x1
x1_S5c_b1.bcBVZM,5.0,scbeta,x1
x1_S5c_b1.bcGLRC,5.0,foxj1,x1
x1_S5c_b1.bcHOVY,5.0,exo,x1
x1_S5c_b1.bcEZMZ,5.0,ph,x1
x1_S5c_b1.bcHEMW,5.0,ph,x1
x1_S5c_b1.bcHQQE,5.0,exo,x1
x1_S5c_b1.bcCNLM,5.0,ph,x1
x1_S5c_b1.bcGLPY,5.0,scbeta,x1
x1_S5c_b1.bcDLDE,5.0,scbeta,x1
x1_S5c_b1.bcHGEK,5.0,scbeta,x1
x1_S5c_b1.bcADFM,5.0,ec,x1
x1_S5c_b1.bcBULT,5.0,ph,x1
x1_S5c_b1.bcGSBB,5.0,scbeta,x1
x1_S5c_b1.bcAXCU,5.0,ec,x1
x1_S5c_b1.bcABSG,5.0,scbeta,x1
x1_S5c_b1.bcCOVW,5.0,ec,x1
x1_S5c_b1.bcFBUC,5.0,ec,x1
x1_S5c_b1.bcCKKF,5.0,sst_hhex,x1
x1_S5c_b1.bcGXSU,5.0,ph,x1
x1_S5c_b1.bcATHO,5.0,ph,x1
x1_S5c_b1.bcDAGE,5.0,scbeta,x1
x1_S5c_b1.bcCXBP,5.0,ph__pre,x1
x1_S5c_b1.bcAUCN,5.0,exo,x1
x1_S5c_b1.bcFLCB,5.0,scbeta,x1
x1_S5c_b1.bcGQGE,5.0,ph__pre,x1
x1_S5c_b1.bcANZA,5.0,exo,x1
x1_S5c_b1.bcCDKL,5.0,ph,x1
x1_S5c_b1.bcBMKE,5.0,exo,x1
x1_S5c_b1.bcDFPA,5.0,ec,x1
x1_S5c_b1.bcEOFT,5.0,exo,x1
x1_S5c_b1.bcHJZD,5.0,scbeta,x1
x1_S5c_b1.bcCCUN,5.0,ph,x1
x1_S5c_b1.bcAJRV,5.0,ec,x1
x1_S5c_b1.bcHODI,5.0,ph__pre,x1
x1_S5c_b1.bcANTN,5.0,sst_hhex,x1
x1_S5c_b1.bcGTGP,5.0,foxj1,x1
x1_S5c_b1.bcDEEN,5.0,ph,x1
x1_S5c_b1.bcBUNJ,5.0,exo,x1
x1_S5c_b1.bcCLUR,5.0,exo,x1
x1_S5c_b1.bcDASD,5.0,exo,x1
x1_S5c_b1.bcDTXU,5.0,exo,x1
x1_S5c_b1.bcARKQ,5.0,exo,x1
x1_S5c_b1.bcAOTE,5.0,exo,x1
x1_S5c_b1.bcDEBE,5.0,exo,x1
x1_S5c_b1.bcHUPE,5.0,exo,x1
x1_S5c_b1.bcBZPX,5.0,exo,x1
x1_S5c_b1.bcDNGG,5.0,scbeta,x1
x1_S5c_b1.bcHPHT,5.0,ec,x1
x1_S5c_b1.bcFZTB,5.0,scbeta,x1
x1_S5c_b1.bcCILB,5.0,ph,x1
x1_S5c_b1.bcEVLT,5.0,scbeta,x1
x1_S5c_b1.bcHQKO,5.0,scbeta,x1
x1_S5c_b1.bcAJHQ,5.0,ec,x1
x1_S5c_b1.bcEKOM,5.0,ph__pre,x1
x1_S5c_b1.bcBTHQ,5.0,ec,x1
x1_S5c_b1.bcHKZS,5.0,ph,x1
x1_S5c_b1.bcBWIL,5.0,exo,x1
x1_S5c_b1.bcDYTN,5.0,ph,x1
x1_S5c_b1.bcFBMV,5.0,foxj1,x1
x1_S5c_b1.bcAQGI,5.0,exo,x1
x1_S5c_b1.bcIDUX,5.0,ph__pre,x1
x1_S5c_b1.bcGDLC,5.0,exo,x1
x1_S5c_b1.bcHPIX,5.0,ph,x1
x1_S5c_b1.bcDNOZ,5.0,scbeta,x1
x1_S5c_b1.bcHZAP,5.0,ph__pre,x1
x1_S5c_b1.bcEMYJ,5.0,ph,x1
x1_S5c_b1.bcBPME,5.0,foxj1,x1
x1_S5c_b1.bcEAPZ,5.0,ph,x1
x1_S5c_b1.bcCOXR,5.0,ec,x1
x1_S5c_b1.bcFZZQ,5.0,exo,x1
x1_S5c_b1.bcANNS,5.0,ph__pre,x1
x1_S5c_b1.bcFUXD,5.0,exo,x1
x1_S5c_b1.bcIEUX,5.0,sst_hhex,x1
x1_S5c_b1.bcDNVH,5.0,ph__pre,x1
x1_S5c_b1.bcDAZL,5.0,ph,x1
x1_S5c_b1.bcGWHH,5.0,ec,x1
x1_S5c_b1.bcIHDT,5.0,foxj1,x1
x1_S5c_b1.bcAIHK,5.0,ec,x1
x1_S5c_b1.bcEICL,5.0,ph,x1
x1_S5c_b1.bcHTNQ,5.0,ph,x1
x1_S5c_b1.bcFTUU,5.0,exo,x1
x1_S5c_b1.bcAVJS,5.0,exo,x1
x1_S5c_b1.bcFMEV,5.0,scbeta,x1
x1_S5c_b1.bcEXFC,5.0,foxj1,x1
x1_S5c_b1.bcEUCF,5.0,ec,x1
x1_S5c_b1.bcBPNW,5.0,ph__pre,x1
x1_S5c_b1.bcDRJX,5.0,scbeta,x1
x1_S5c_b1.bcHLPW,5.0,ph,x1
x1_S5c_b1.bcHXWU,5.0,scbeta,x1
x1_S5c_b1.bcGKXV,5.0,scbeta,x1
x1_S5c_b1.bcEVXT,5.0,exo,x1
x1_S5c_b1.bcBEZL,5.0,scbeta,x1
x1_S5c_b1.bcGCZM,5.0,exo,x1
x1_S5c_b1.bcGUPX,5.0,ph,x1
x1_S5c_b1.bcAFYD,5.0,ec,x1
x1_S5c_b1.bcAMDS,5.0,ph,x1
x1_S5c_b1.bcCKMD,5.0,ph__pre,x1
x1_S5c_b1.bcBCZZ,5.0,ec,x1
x1_S5c_b1.bcAPWL,5.0,ph,x1
x1_S5c_b1.bcFDZN,5.0,ec,x1
x1_S5c_b1.bcDXXU,5.0,exo,x1
x1_S5c_b1.bcDGMS,5.0,exo,x1
x1_S5c_b1.bcHGDH,5.0,ph,x1
x1_S5c_b1.bcEBGJ,5.0,exo,x1
x1_S5c_b1.bcCKXK,5.0,ph__pre,x1
x1_S5c_b1.bcDROZ,5.0,scbeta,x1
x1_S5c_b1.bcGALS,5.0,ec,x1
x1_S5c_b1.bcAWJC,5.0,ec,x1
x1_S5c_b1.bcFTXS,5.0,ph__pre,x1
x1_S5c_b1.bcDSCG,5.0,exo,x1
x1_S5c_b1.bcFZQE,5.0,ph__pre,x1
x1_S5c_b1.bcGDMN,5.0,ph,x1
x1_S5c_b1.bcDNCF,5.0,ph__pre,x1
x1_S5c_b1.bcCEFS,5.0,ph,x1
x1_S5c_b1.bcEUBZ,5.0,ph,x1
x1_S5c_b1.bcGGBT,5.0,ph,x1
x1_S5c_b1.bcHLBD,5.0,ec,x1
x1_S5c_b1.bcBYJF,5.0,ph__pre,x1
x1_S5c_b1.bcCCBO,5.0,ph__pre,x1
x1_S5c_b1.bcBAMT,5.0,exo,x1
x1_S5c_b1.bcCKWM,5.0,scbeta,x1
x1_S5c_b1.bcAAYC,5.0,exo,x1
x1_S5c_b1.bcFHFY,5.0,ec,x1
x1_S5c_b1.bcDQUR,5.0,ph,x1
x1_S5c_b1.bcHGIW,5.0,ec,x1
x1_S5c_b1.bcCPDU,5.0,exo,x1
x1_S5c_b1.bcDWGA,5.0,exo,x1
x1_S5c_b1.bcDHDV,5.0,ec,x1
x1_S5c_b1.bcIJHS,5.0,ec,x1
x1_S5c_b1.bcBSBA,5.0,ph__pre,x1
x1_S5c_b1.bcAYHY,5.0,sst_hhex,x1
x1_S5c_b1.bcCBZP,5.0,ec,x1
x1_S5c_b1.bcBGOO,5.0,exo,x1
x1_S5c_b1.bcFYFV,5.0,ph__pre,x1
x1_S5c_b1.bcDZWC,5.0,ph,x1
x1_S5c_b1.bcIBNR,5.0,ph,x1
x1_S5c_b1.bcARWR,5.0,ph__pre,x1
x1_S5c_b1.bcFBFQ,5.0,exo,x1
x1_S5c_b1.bcGLOF,5.0,ph,x1
x1_S5c_b1.bcFQDW,5.0,ph,x1
x1_S5c_b1.bcFEIJ,5.0,exo,x1
x1_S5c_b1.bcADWT,5.0,ph,x1
x1_S5c_b1.bcDZYZ,5.0,ec,x1
x1_S5c_b1.bcAMZD,5.0,ph,x1
x1_S5c_b1.bcDFUW,5.0,exo,x1
x1_S5c_b1.bcIFVC,5.0,ph,x1
x1_S5c_b1.bcDDFB,5.0,scbeta,x1
x1_S5c_b1.bcFMHP,5.0,ph,x1
x1_S5c_b1.bcCGYF,5.0,ec,x1
x1_S5c_b1.bcGZXI,5.0,ph__pre,x1
x1_S5c_b1.bcEDTM,5.0,exo,x1
x1_S5c_b1.bcHGAX,5.0,foxj1,x1
x1_S5c_b1.bcEFJF,5.0,exo,x1
x1_S5c_b1.bcCOFU,5.0,exo,x1
x1_S5c_b1.bcECRZ,5.0,ec,x1
x1_S5c_b1.bcGZNT,5.0,exo,x1
x1_S5c_b1.bcFEYL,5.0,ec,x1
x1_S5c_b1.bcHYJZ,5.0,exo,x1
x1_S5c_b1.bcCMLV,5.0,ph,x1
